"","uid","X","text","option_id_1","option_id_2","option_id_3","option_id_4","option_id_5","option_id_6","option_text_1","option_text_2","option_text_3","option_text_4","option_text_5","option_text_6","Tags"
"6484","7817@3",4541,"Which of these are evidence for the existence of atoms?


  kinetic theory
  chemical mass ratios
  Brownian motion
  Newton’s laws

",224701,224702,224704,224703,NA,NA,"1 and 2","3 and 4","1, 2, and 3","2, 3, and 4",NA,NA,"ost-type:concept-coach,dok:1,blooms:2,time:medium,book:stax-phys,lo:stax-phys:30-2-3,exid:stax-phys:516,context-cnxmod:7ecc38ba-f855-43c4-bad7-50c40b70556d,type:conceptual-or-recall,context-cnxmod:5594c299-297d-400d-82ac-54c4158282b5"
"6485","7818@1",2289,"Tiny pollen grains in water appear to dance about randomnly on the surface of the water, due to the thermal motion of water molecules. What scientist discovered this evidence for atoms?",36880,36881,36882,36883,NA,NA,"Robert Brown","Jean-Baptiste Perrin","Democritus","Marie Curie",NA,NA,"ost-type:concept-coach,display:multiple-choice,requires-choices:n,dok:2,blooms:2,time:medium,book:stax-phys,cnxmod:506a4bfc-5522-4aa6-9b9c-0e7e2325dda0,lo:stax-phys:30-9-3,id:stax-phys:517"
"6486","7818@2",3274,"Tiny pollen grains in water appear to dance about randomnly on the surface of the water, due to the thermal motion of water molecules. What scientist discovered this evidence for atoms?",224864,224863,224862,224861,NA,NA,"Robert Brown","Jean-Baptiste Perrin","Democritus","Marie Curie",NA,NA,"ost-type:concept-coach,dok:2,blooms:2,time:medium,book:stax-phys,context-cnxmod:506a4bfc-5522-4aa6-9b9c-0e7e2325dda0,lo:stax-phys:30-9-3,exid:stax-phys:517,type:conceptual-or-recall,context-cnxmod:807d828a-1433-42f6-8f3c-ff255c57da40"
"6487","7819@2",2147,"Millikan used his oil drop experiment to find a precise measurement of what physical quantity?",41879,41878,41877,41880,NA,NA,"proton charge-to-mass ratio","electron charge-to-mass ratio","proton mass","electron charge",NA,NA,"ost-type:concept-coach,dok:1,blooms:1,display:multiple-choice,requires-choices:n,time:medium,book:stax-phys,cnxmod:7ecc38ba-f855-43c4-bad7-50c40b70556d,lo:stax-phys:30-2-2,id:stax-phys:518"
"6488","7819@3",4540,"Millikan used his oil drop experiment to find a precise measurement of what physical quantity?",224693,224694,224695,224696,NA,NA,"proton charge-to-mass ratio","electron charge-to-mass ratio","proton mass","electron charge",NA,NA,"ost-type:concept-coach,dok:1,blooms:1,time:medium,book:stax-phys,context-cnxmod:7ecc38ba-f855-43c4-bad7-50c40b70556d,lo:stax-phys:30-2-2,exid:stax-phys:518,type:conceptual-or-recall,context-cnxmod:5594c299-297d-400d-82ac-54c4158282b5"
"6489","7820@1",2152,"Which physicist first identified the electron as an independent part of the atom?",36888,36889,36890,36891,NA,NA,"Robert Millikan","J. J. Thomson","Robert Brown","Earnest Rutherford",NA,NA,"ost-type:concept-coach,dok:1,blooms:1,time:short,display:multiple-choice,requires-choices:n,book:stax-phys,cnxmod:7ecc38ba-f855-43c4-bad7-50c40b70556d,lo:stax-phys:30-2-1,id:stax-phys:519"
"6490","7820@2",3469,"Which physicist first identified the electron as an independent part of the atom?",224699,224700,224698,224697,NA,NA,"Robert Millikan","J. J. Thomson","Robert Brown","Earnest Rutherford",NA,NA,"ost-type:concept-coach,dok:1,blooms:1,time:short,book:stax-phys,context-cnxmod:7ecc38ba-f855-43c4-bad7-50c40b70556d,lo:stax-phys:30-2-1,exid:stax-phys:519,type:conceptual-or-recall,context-cnxmod:5594c299-297d-400d-82ac-54c4158282b5"
"6491","7821@3",2146,"What did Rutherford’s scattering experiment reveal about the structure of atoms?


  Most of the space inside the atom is empty.
  Most of the mass of the atom is concentrated in the center.
  The center of the atom has a small, dense nucleus.
The nucleus of the atom contains many smaller particles.

",41936,41933,41934,41935,NA,NA,"1, 2, and 3","1, 3, and 4","1 and 3","3 and 4",NA,NA,"ost-type:concept-coach,dok:1,blooms:1,time:short,display:multiple-choice,requires-choices:n,book:stax-phys,lo:stax-phys:30-2-3,cnxmod:7ecc38ba-f855-43c4-bad7-50c40b70556d,id:stax-phys:520"
"6492","7821@4",4539,"What did Rutherford’s scattering experiment reveal about the structure of atoms?


  Most of the space inside the atom is empty.
  Most of the mass of the atom is concentrated in the center.
  The center of the atom has a small, dense nucleus.
The nucleus of the atom contains many smaller particles.

",224708,224707,224706,224705,NA,NA,"1, 2, and 3","1, 3, and 4","1 and 3","3 and 4",NA,NA,"ost-type:concept-coach,dok:1,blooms:1,time:short,book:stax-phys,lo:stax-phys:30-2-3,context-cnxmod:7ecc38ba-f855-43c4-bad7-50c40b70556d,exid:stax-phys:520,type:conceptual-or-recall,context-cnxmod:5594c299-297d-400d-82ac-54c4158282b5"
"6493","7822@3",2050,"Some hummingbirds beat their wings more than 50 times per second. A scientist is measuring the time it takes for a hummingbird to beat its wings once. Which SI-base unit (i.e., fundamental unit) should the scientist use to describe the measurement? Which factor equal to a power of 10 is the scientist likely to use to describe the motion precisely? Identify the metric prefix that corresponds to this factor of 10.",38214,38213,38212,38215,NA,NA,"The scientist will measure the time between each movement using the fundamental unit of distance. This is because the wings beat so quickly that the scientist will probably measure in millimeters.","The scientist will measure the time between each movement using the fundamental unit of time. This is because the wings beat so quickly that the scientist will probably measure in millimeters.","The scientist will measure the time between each movement using the fundamental unit of distance. This is because the wings be
 at so quickly that the scientist will probably measure in milliseconds.","The scientist will measure the time between each movement using the fundamental unit of time. This is because the wings beat so quickly that the scientist will probably measure in milliseconds.",NA,NA,"ost-type:concept-coach,display:multiple-choice,requires-choices:n,time:medium,dok:3,blooms:4,book:stax-phys,lo:stax-phys:1-2-2,cnxmod:102e9604-daa7-4a09-9f9e-232251d1a4ee,id:stax-phys:623"
"6494","7822@4",3362,"Some hummingbirds beat their wings more than 50 times per second. A scientist is measuring the time it takes for a hummingbird to beat its wings once. Which SI-base unit (i.e., fundamental unit) should the scientist use to describe the measurement? Which factor equal to a power of 10 is the scientist likely to use to describe the motion precisely? Identify the metric prefix that corresponds to this factor of 10.",216560,216561,216562,216563,NA,NA,"The scientist will measure the time between each movement using the fundamental unit of distance. This is because the wings beat so quickly that the scientist will probably measure in millimeters.","The scientist will measure the time between each movement using the fundamental unit of time. This is because the wings beat so quickly that the scientist will probably measure in millimeters.","The scientist will measure the time between each movement using the fundamental unit of distance. This is because the wing
 s beat so quickly that the scientist will probably measure in milliseconds.","The scientist will measure the time between each movement using the fundamental unit of time. This is because the wings beat so quickly that the scientist will probably measure in milliseconds.",NA,NA,"ost-type:concept-coach,time:medium,dok:3,blooms:4,book:stax-phys,lo:stax-phys:1-2-2,context-cnxmod:102e9604-daa7-4a09-9f9e-232251d1a4ee,exid:stax-phys:623,type:conceptual-or-recall,context-cnxmod:1b79a450-f691-4301-aef3-d065268ab4a9"
"6495","7823@4",189,"The speed limit on some interstate highways is roughly . How many miles per hour is this? ( is .)",38362,38361,38360,38363,NA,NA,"<span data-math=""160 \,\text{mi/hr}""></span>","<span data-math=""27.8 \,\text{mi/h}""></span>","<span data-math=""0.1 \,\text{mi/h}""></span>","<span data-math=""62 \,\text{mi/h}""></span>",NA,NA,"ost-type:concept-coach,time:short,display:multiple-choice,requires-choices:n,dok:2,blooms:3,book:stax-phys,lo:stax-phys:1-4-1,cnxmod:eb75b532-91ca-4c3d-b803-db329981914a,id:stax-phys:624"
"6496","7823@5",3477,"The speed limit on some interstate highways is roughly . How many miles per hour is this? ( is .)",216730,216731,216732,216733,NA,NA,"<span data-math=""160 \,\text{mi/hr}""></span>","<span data-math=""27.8 \,\text{mi/h}""></span>","<span data-math=""0.1 \,\text{mi/h}""></span>","<span data-math=""62 \,\text{mi/h}""></span>",NA,NA,"ost-type:concept-coach,time:short,dok:2,blooms:3,book:stax-phys,lo:stax-phys:1-4-1,context-cnxmod:eb75b532-91ca-4c3d-b803-db329981914a,exid:stax-phys:624,type:conceptual-or-recall,context-cnxmod:db8565be-8542-460c-86d4-096b505cac5a"
"6497","7824@2",930,"Phillip walks along a straight path from his house to his school. How long will it take him to get to school if he walks 428 meters west at an average velocity of   west?",38610,38609,38608,38611,NA,NA,"2.0 s","2.5 s","<div data-math=""2.5 \times {10^1}{\rm{ s}}"">2.5 \times {10^1}{\rm{ s}}</div>
","<div data-math=""2.5 \times {10^2}{\rm{ s}}"">2.5 \times {10^2}{\rm{ s}}</div>
",NA,NA,"ost-type:concept-coach,time:short,display:multiple-choice,requires-choices:n,dok:2,blooms:3,book:stax-phys,cnxmod:15a9679c-0422-4712-9a6e-71bad4472a0c,lo:stax-phys:2-3-4,id:stax-phys:625"
"6498","7824@3",3539,"Phillip walks along a straight path from his house to his school. How long will it take him to get to school if he walks 428 meters west at an average velocity of   west?",216760,216761,216762,216763,NA,NA,"2.0 s","2.5 s","<div data-math=""2.5 \times {10^1}{\rm{ s}}"">2.5 \times {10^1}{\rm{ s}}</div>
","<div data-math=""2.5 \times {10^2}{\rm{ s}}"">2.5 \times {10^2}{\rm{ s}}</div>
",NA,NA,"ost-type:concept-coach,time:short,dok:2,blooms:3,book:stax-phys,context-cnxmod:15a9679c-0422-4712-9a6e-71bad4472a0c,lo:stax-phys:2-3-4,exid:stax-phys:625,type:conceptual-or-recall,context-cnxmod:0530a45f-426f-4804-b22d-5d72704fa777"
"6499","7825@2",225,"A cheetah can accelerate from rest to a speed of  {{\rm{m}} \over {\rm{s}}} in 7.00 s.
 What is its acceleration?",38746,38745,38744,38747,NA,NA,"<span data-math=""{\rm{ - 0}}{\rm{.23}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}"">{\rm{ - 0}}{\rm{.23}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}</span>","<span data-math=""- 4.29\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}"">- 4.29\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}</span>","<span data-math=""{\rm{0}}{\rm{.23}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}"">{\rm{0}}{\rm{.23}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}</span>","<span data-math=""{\rm{4}}{\rm{.29}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}"">{\rm{4}}{\rm{.29}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}</span>",NA,NA,"ost-type:concept-coach,display:multiple-choice,requires-choices:n,dok:2,time:medium,blooms:3,book:stax-phys,lo:stax-phys:2-4-2,id:stax-phys:626,cnxmod:6023b87d-5a28-4910-9e51-ee7fd11c98e1"
"6500","7825@3",3540,"A cheetah can accelerate from rest to a speed of  {{\rm{m}} \over {\rm{s}}} in 7.00 s.
 What is its acceleration?",216818,216819,216820,216821,NA,NA,"<span data-math=""{\rm{ - 0}}{\rm{.23}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}"">{\rm{ - 0}}{\rm{.23}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}</span>","<span data-math=""- 4.29\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}"">- 4.29\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}</span>","<span data-math=""{\rm{0}}{\rm{.23}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}"">{\rm{0}}{\rm{.23}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}</span>","<span data-math=""{\rm{4}}{\rm{.29}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}"">{\rm{4}}{\rm{.29}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}</span>",NA,NA,"ost-type:concept-coach,dok:2,time:medium,blooms:3,book:stax-phys,lo:stax-phys:2-4-2,exid:stax-phys:626,context-cnxmod:6023b87d-5a28-4910-9e51-ee7fd11c98e1,type:conceptual-or-recall,context-cnxmod:59467866-4818-476c-affa-f56028c78f0c"
"6501","7826@2",1318,"A driver pulls into a parking space at a speed of   and breaks to a stop in . What is the car’s rate of deceleration?",39112,39113,39111,39110,NA,NA,"<span data-math=""{\rm{ - 1}}{\rm{.3}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}"">{\rm{ - 1}}{\rm{.3}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}</span>","<span data-math=""{\rm{ - 2}}{\rm{.00}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}"">{\rm{ - 2}}{\rm{.00}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}</span>","<span data-math=""{\rm{1}}{\rm{.3}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}"">{\rm{1}}{\rm{.3}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}</span>","<span data-math=""{\rm{2}}{\rm{.00}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}"">{\rm{2}}{\rm{.00}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}</span>",NA,NA,"ost-type:concept-coach,display:multiple-choice,requires-choices:n,dok:2,time:medium,blooms:3,book:stax-phys,lo:stax-phys:2-4-2,cnxmod:6023b87d-5a28-4910-9e51-ee7fd11c98e1,id:stax-phys:627"
"6502","7826@4",3541,"A driver pulls into a parking space at a speed of   and breaks to a stop in . What is the car’s rate of acceleration?",216824,216825,216823,216822,NA,NA,"<span data-math=""{\rm{ - 1}}{\rm{.3}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}"">{\rm{ - 1}}{\rm{.3}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}</span>","<span data-math=""{\rm{ - 2}}{\rm{.00}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}"">{\rm{ - 2}}{\rm{.00}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}</span>","<span data-math=""{\rm{1}}{\rm{.3}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}"">{\rm{1}}{\rm{.3}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}</span>","<span data-math=""{\rm{2}}{\rm{.00}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}"">{\rm{2}}{\rm{.00}}\,{\rm{m/}}{{\rm{s}}^{\rm{2}}}</span>",NA,NA,"ost-type:concept-coach,dok:2,time:medium,blooms:3,book:stax-phys,lo:stax-phys:2-4-2,context-cnxmod:6023b87d-5a28-4910-9e51-ee7fd11c98e1,exid:stax-phys:627,type:conceptual-or-recall,context-cnxmod:59467866-4818-476c-affa-f56028c78f0c"
"6503","7827@2",1182,"A coin is tossed up and then falls back to the earth. Which of the following describes its position vs. time graph and qualitatively describes its velocity throughout its journey?",39335,39336,39334,39333,NA,NA,"Position vs. time graph is an upward facing parabola. The velocity of the coin decreases until it reaches zero and then increases in the opposite direction.","Position vs. time graph is a downward facing parabola. The velocity of the coin decreases until it reaches zero and then increases in the opposite direction.","Position vs. time graph is an upward facing parabola. The velocity of the coin increases until it reaches zero and then decreases in the opposite direction.","Position vs. time graph is a downward facing parabola. The velocity of the coin increases until it reaches zero and then decreases in the opposite direction.",NA,NA,"ost-type:concept-coach,display:multiple-choice,requires-choices:n,time:medium,dok:3,blooms:5,book:stax-phys,cnxm
 od:9e486db8-120e-4507-b265-e5248007faba,lo:stax-phys:2-7-3,id:stax-phys:629"
"6504","7827@3",3962,"A coin is tossed up and then falls back to the earth. Which of the following describes its position vs. time graph and qualitatively describes its velocity throughout its journey?",216971,216974,216972,216973,NA,NA,"Position vs. time graph is an upward facing parabola. The velocity of the coin decreases until it reaches zero and then increases in the opposite direction.","Position vs. time graph is a downward facing parabola. The velocity of the coin decreases until it reaches zero and then increases in the opposite direction.","Position vs. time graph is an upward facing parabola. The velocity of the coin increases until it reaches zero and then decreases in the opposite direction.","Position vs. time graph is a downward facing parabola. The velocity of the coin increases until it reaches zero and then decreases in the opposite direction.",NA,NA,"ost-type:concept-coach,time:medium,dok:3,blooms:5,book:stax-phys,context-cnxmod:9e486db8-120e-4507-b265-e524
 8007faba,lo:stax-phys:2-7-3,exid:stax-phys:629,type:conceptual-or-recall,context-cnxmod:e427f8f8-d6bf-4420-b690-bc28cc328cf8"
"6505","7828@2",1317,"A velocity vs. time graph starts at 0 and ends at 10 m/s, stretching over a time-span of 15s. What is the object’s net displacement?",39360,39359,39358,39357,NA,NA,"75 m","130 m","150 m","Cannot be determined from the information given.",NA,NA,"ost-type:concept-coach,dok:1,time:short,display:multiple-choice,requires-choices:n,blooms:3,book:stax-phys,cnxmod:ef1e90b2-9c2d-4d35-9faa-d1055b8d89db,lo:stax-phys:2-8-5,id:stax-phys:630"
